,name,acronym,SJ0612,SJ0613,SJ0602,SJ0601,SJ0603,SJ0604,SJ0605,SJ0608,SJ0606,SJ0610,SJ0619,SJ0615,SJ0511,SJ0512,SJ0514,SJ0517,SJ0519,SJ0516,SJ0513,SJ0520,SJ0518,SJ0503,SJ0502
50,"left Primary somatosensory area, mouth, layer 1",SSp-m1-L,811.9097166639988,499.4397310709141,169.0411397470786,43.54089963182328,261.24539779093965,486.6335841203778,1375.380182487594,535.2969425324155,25.612293901072515,251.00048023051065,2343.524891948135,294.54137986233394,117.81655194493356,99.8879462141828,2784.0563470465822,507.1234192412358,117.81655194493356,448.215143268769,140.86761645589883,517.3683368016648,171.60236913718586,1854.3300784376504,817.0321754442132
51,"left Primary somatosensory area, mouth, layer 2/3",SSp-m2/3-L,216.270337922403,258.99040467250734,64.08010012515645,4.005006257822278,109.47017104714229,181.56028368794327,547.3508552357114,154.86024196912808,16.020025031289112,42.7200667501043,947.8514810179392,706.2161034626617,1782.2277847309138,2519.148936170213,22784.48060075094,9871.005423445977,4051.731330830205,9132.749269920734,3197.3299958281186,8756.27868168544,7178.306216103463,186.9002920317063,2488.4438881935757
52,"left Primary somatosensory area, mouth, layer 4",SSp-m4-L,61.22179707085368,88.66605093020188,109.7770154373928,4.222192901438184,10.55548225359546,139.3323657474601,472.8856049610767,204.776355719752,61.22179707085368,18.99986805647183,673.4397677793904,1057.6593218102653,3462.1981791793114,2636.7594669481464,32012.66657870432,14494.788230637289,5203.852751022562,11440.03166644676,4169.415490170208,17965.430795619475,11499.142367066896,3922.417205436073,6563.398865285658
53,"left Primary somatosensory area, mouth, layer 5",SSp-m5-L,42.71266492119719,62.426202577134354,364.70044663483753,4.928384413984291,8.213974023307152,180.70742851275733,448.4829816725705,156.06550644283587,55.85502335848863,32.85589609322861,561.8358231942092,561.8358231942092,4841.316289337236,3518.8664715847835,16702.294778992764,9791.057035782123,3945.993120796756,9510.13912418502,4842.959084141897,9421.428204733304,7075.51722367678,6755.172236767801,6809.384465321628
54,"left Primary somatosensory area, mouth, layer 6a",SSp-m6a-L,77.47304709665217,84.73614526196332,1390.8832986570835,0.0,7.263098165311141,420.04917722716095,285.6818611689049,255.41895214677515,193.6826177416304,19.36826177416304,928.4660487989408,420.04917722716095,7272.782296198222,5823.79421221865,23174.12521278608,15798.449025912616,6344.316247399282,12612.369964062796,6552.525061471534,12603.8963495366,9028.031019481748,3908.757329298279,4495.857764327596
55,"left Primary somatosensory area, mouth, layer 6b",SSp-m6b-L,52.330335241210136,174.4344508040338,1569.910057236304,0.0,0.0,662.8509130553284,401.1992368492777,226.76478604524397,750.0681384573453,174.4344508040338,558.1902425729081,261.6516762060507,5442.354865085855,1814.1182883619515,7814.663396020714,6331.970564186427,4081.766148814391,4186.426819296811,3139.820114472608,8076.315072226765,2703.733987462524,575.6336876533115,5634.232760970292
56,"left Primary somatosensory area, upper limb",SSp-ul-L,290.7595629321351,375.1222828339773,5578.551176402315,23.87624148165343,136.35986801744292,582.049709008307,499.8093216826118,339.0426290394787,197.9075127257051,141.1351163137736,1011.8220556780686,521.5632305881182,14869.062028485683,6682.16411599874,9923.496542919202,7539.05589361808,5916.53263915372,14222.281175904893,9527.150934323756,6637.064548755617,6266.186931073933,3098.6055611745783,525.8078957404122
57,"left Primary somatosensory area, upper limb, layer 1",SSp-ul1-L,633.0194431271594,294.8309735112797,3477.2711875889167,182.10148363931984,91.05074181965992,797.7779283246393,2467.0415283517377,867.1499220919992,359.8672176681797,607.0049454643995,1335.4108800216788,498.6112052028996,1309.3963823589188,238.4662285752998,1452.4761195040987,1075.265903394079,216.7874805229998,771.7634306618793,919.1789174175192,433.5749610459996,312.17397195311975,880.1571709233792,212.4517309125398
58,"left Primary somatosensory area, upper limb, layer 2/3",SSp-ul2/3-L,126.7407691324901,302.5424811549764,1631.2763510923726,6.132617861249521,288.2330394787275,392.48754311996936,437.46007410246585,449.7253098249649,177.8459179762361,159.44806439248754,1520.889229589881,621.4386099399514,10245.5602401942,8166.602785230612,15302.925769771304,10333.461096205445,6782.675354541971,16999.61671138367,11764.405263830333,7054.554746390699,9509.646096844255,848.3454708061837,466.0789574549636
59,"left Primary somatosensory area, upper limb, layer 4",SSp-ul4-L,26.754255001492982,210.21200358315917,2163.272618692147,0.0,45.86443714541654,569.483427888922,118.48312929232604,305.7629143027769,72.61869214690952,72.61869214690952,710.8987757539563,859.9581964765601,17462.884443117346,9363.989250522543,14305.882352941177,9776.769184831292,9574.201254105705,21716.810988354733,10468.557778441324,10265.989847715737,9245.506121230215,4689.638698118842,707.0767393251716
60,"left Primary somatosensory area, upper limb, layer 5",SSp-ul5-L,164.29699842022117,323.5387045813586,6341.864139020537,0.0,75.82938388625593,485.3080568720379,156.71406003159558,192.10110584518168,42.96998420221169,22.748815165876778,834.1232227488151,424.6445497630332,20236.334913112165,7251.816745655608,10350.710900473934,8288.151658767772,6528.909952606635,14453.08056872038,11763.665086887837,7122.906793048973,6374.723538704581,6715.955766192733,631.911532385466
61,"left Primary somatosensory area, upper limb, layer 6a",SSp-ul6a-L,548.2981902706293,516.420388510709,10987.215673252533,0.0,102.008965631745,688.5605180142786,129.63639382367592,125.38602025568656,316.6528308152084,31.877801759920303,686.435331230284,348.53063257512866,20525.05395982069,6707.089490287232,6345.807737008136,6133.289058608667,5436.22779345841,14000.730532957,9482.583430184292,6877.104433006808,4422.513697492944,2764.868005977088,541.9226299186453
62,"left Primary somatosensory area, upper limb, layer 6b",SSp-ul6b-L,269.700800674252,1753.0552043826378,18042.983565107457,0.0,134.850400337126,1510.3244837758111,134.850400337126,107.8803202697008,485.4614412136536,134.850400337126,431.5212810788032,188.7905604719764,12864.72819216182,1860.9355246523387,1564.2646439106616,4935.524652338811,3694.900969237252,8711.33586177834,3613.990729034977,5879.477454698693,1726.0851243152126,997.8929624947324,647.2819216182047
63,"left Primary somatosensory area, trunk",SSp-tr-L,48.54542209530609,389.7911832946636,5058.7185436373375,0.0,127.07478136712476,432.6253792611101,424.0585400678208,261.288595395324,122.79136177048012,432.6253792611101,1570.5871854363734,950.9191504551134,19036.94449402106,10507.228270569338,9806.17526325183,7760.1285025879,9372.122077458504,6744.958058183117,16561.12796716045,15663.037658397288,2562.9127253257184,5278.6007495984295,5541.317151525968
64,"left Primary somatosensory area, trunk, layer 1",SSp-tr1-L,205.3162236480293,371.5245951726245,1935.8386801099907,0.0,0.0,713.7183012526733,576.8408188206538,527.9560036663611,410.6324472960587,2160.7088298197373,1710.9685304002444,703.9413382218148,1349.2208982584784,2014.0543843568591,2102.047051634586,2219.3706080048883,2150.931866788879,1857.6229758631223,2864.650168041552,938.5884509624198,801.7109685304002,0.0,205.3162236480293
65,"left Primary somatosensory area, trunk, layer 2/3",SSp-tr2/3-L,32.97997644287397,179.0341578327444,3901.060070671378,0.0,51.82567726737338,409.8939929328622,475.85394581861016,391.0482921083628,117.78563015312132,216.72555948174323,2082.449941107185,961.13074204947,13648.9988221437,9752.650176678446,9573.616018845702,7835.100117785631,13879.858657243816,8485.27679623086,17338.044758539458,17945.818610129565,3533.56890459364,1427.5618374558303,805.6537102473499
66,"left Primary somatosensory area, trunk, layer 4",SSp-tr4-L,0.0,39.48992184286302,4304.401480872069,0.0,26.32661456190868,500.2056766762649,342.24598930481284,171.12299465240642,13.16330728095434,131.6330728095434,1500.6170300287947,1171.5343480049362,18481.28342245989,8385.026737967914,12570.958453311394,7990.127519539284,7884.821061291649,7095.022624434389,21548.33401892225,19916.08391608392,1645.4134101192924,12715.754833401892,3356.6433566433566
67,"left Primary somatosensory area, trunk, layer 5",SSp-tr5-L,5.666725695059323,804.6750486984239,5791.393660350628,0.0,130.33469098636445,272.0028333628475,328.6700903134408,141.66814237648308,39.66707986541526,113.33451390118648,1224.0127501328138,1150.3453160970423,21199.22082521693,13860.811050115104,12631.131574287232,11356.118292898884,10925.447140074377,8290.41969187179,20819.550203647952,18938.197272888257,2697.361430848238,10064.104834425358,13492.47387993625
68,"left Primary somatosensory area, trunk, layer 6a",SSp-tr6a-L,43.02231782737295,430.2231782737295,9559.55902124227,0.0,326.96961548803444,395.8053240118312,447.4321054046787,68.83570852379673,77.44017208927131,51.62678139284754,1118.5802635116968,800.2151115891369,37988.70664157032,15522.45227211616,10876.041946759882,7236.353858564131,6806.130680290401,5635.923635385857,17983.328851841892,16580.801290669537,2615.7569239042755,5351.976337725195,8122.613605808013
69,"left Primary somatosensory area, trunk, layer 6b",SSp-tr6b-L,0.0,116.36363636363636,3316.363636363636,0.0,872.7272727272726,640.0,58.18181818181818,0.0,116.36363636363636,0.0,1338.181818181818,290.9090909090909,42938.181818181816,11403.636363636362,10065.454545454544,5410.90909090909,4654.545454545454,4421.818181818181,13090.90909090909,16465.454545454544,3374.545454545454,1745.4545454545453,6341.818181818181
70,"left Primary somatosensory area, unassigned",SSp-un-L,448.3834232806853,969.6489577660049,4334.901222953904,14.259543496558896,183.78967173342576,486.4088726048423,486.4088726048423,720.8991434371442,80.80407981383374,123.58271030351042,1094.8160617913552,714.5615685497846,14738.03040055454,5871.7631331385855,14297.568945883051,13102.936079615783,8368.767638758232,12199.831658167055,12242.610288656731,11849.680645640445,8169.134029806407,2384.5125513690155,977.5709263752044
71,"left Primary somatosensory area, unassigned, layer 1",SSp-un1-L,889.89101841413,372.7921833897031,553.1754979331079,108.22998872604283,84.17888012025554,745.5843667794062,1779.78203682826,986.0954528372793,96.2044344231492,721.533258173619,396.8432919954904,408.8688462983841,986.0954528372793,541.1499436302142,829.7632468996618,1394.9642991356632,96.2044344231492,998.1210071401728,625.3288237504697,709.5077038707253,252.53664036076665,1226.6065388951522,288.6133032694476
72,"left Primary somatosensory area, unassigned, layer 2/3",SSp-un2/3-L,320.4534718941899,677.1846953235711,1318.0916391119508,0.0,290.22201228153045,350.6849315068493,429.2867264997638,1094.3788379782711,90.69437883797826,66.50921114785072,1511.5729806329712,858.5734529995276,9105.715635333016,7213.226263580538,18785.829003306564,16905.43221539915,7642.512990080301,14492.961738308926,12243.741143127065,9075.484175720358,9643.835616438357,368.82380727444496,767.8790741615493
73,"left Primary somatosensory area, unassigned, layer 4",SSp-un4-L,31.883095317170373,510.129525074726,1275.323812686815,0.0,31.883095317170373,382.59714380604447,127.53238126868148,892.7266688807705,31.883095317170373,31.883095317170373,1158.4191298571902,1285.9515111258718,20235.13782796413,8332.115576220524,30150.78047160412,23922.94918631684,16005.313849219528,17131.849883759547,19799.402191962803,19671.86981069412,17865.161076054465,1817.3364330787117,2114.9119893723014
74,"left Primary somatosensory area, unassigned, layer 5",SSp-un5-L,232.33301064859637,1006.7763794772508,3585.67279767667,0.0,108.42207163601162,425.9438528557599,317.52178121974833,433.6882865440465,30.97773475314618,7.744433688286545,1115.1984511132623,604.0658276863505,16689.254598257503,5529.525653436593,11802.516940948692,13165.537270087128,8991.287512100678,12383.349467570184,14505.324298160698,14218.780251694096,8170.377541142305,5033.881897386254,1270.087124878993
75,"left Primary somatosensory area, unassigned, layer 6a",SSp-un6a-L,802.9771398192452,1748.8569909622545,10833.386496544392,0.0,210.9516214779373,626.0499734183945,231.36629452418927,340.24455077086657,54.439128123338655,20.414673046251995,979.9043062200958,496.7570441254652,23068.580542264757,6389.792663476875,9846.67729930888,9091.334396597556,8669.43115364168,13106.22009569378,12534.609250398726,14385.53960659224,5321.424774056353,3368.421052631579,673.6842105263158
76,"left Primary somatosensory area, unassigned, layer 6b",SSp-un6b-L,402.01005025125625,2733.6683417085424,23879.39698492462,0.0,1045.2261306532662,321.608040201005,80.40201005025125,160.8040201005025,1045.2261306532662,0.0,884.4221105527638,241.20603015075372,21306.532663316582,2492.462311557789,3216.08040201005,5708.542713567839,5547.738693467337,6673.3668341708535,5788.94472361809,9487.437185929648,1768.8442211055276,2090.4522613065324,321.608040201005
77,left Supplemental somatosensory area,SSs-L,549.1203589890968,602.5255270747998,2965.4272171073817,8.42073189733078,912.3198216134429,370.9553998982033,857.5850642807927,602.0823306591508,148.24920103458663,260.3778941937807,1592.62631963464,1063.6713975575724,10576.660861255285,9381.803324665612,18074.436222997047,15284.73638469449,5683.329236074804,15350.551052418365,10152.965087894852,13634.272932817656,6537.8119254460535,5824.044098043358,6208.960185034504
78,"left Supplemental somatosensory area, layer 1",SSs1-L,472.7564102564103,724.3589743589744,3024.038461538461,22.435897435897434,1270.8333333333333,608.974358974359,1386.2179487179487,1459.9358974358977,76.92307692307692,1237.179487179487,2964.74358974359,578.525641025641,78.52564102564102,512.8205128205128,883.0128205128206,955.1282051282052,299.6794871794872,857.3717948717949,102.56410256410255,99.35897435897436,64.1025641025641,2894.230769230769,852.5641025641025
79,"left Supplemental somatosensory area, layer 2/3",SSs2/3-L,664.8115502848235,282.5215985081368,562.2459534666881,15.851046780984571,1239.1788924663822,152.9159807106747,787.8902664665861,463.4100147146666,71.79591777269482,173.4291000743018,1801.4248459330702,954.7924649251884,5997.290170311339,8446.74310523172,15869.695071315142,11973.134806742522,4284.444703448477,16014.21932137706,5735.28169116683,6580.981657658183,4682.5857020061485,247.08984688005364,2260.172788065094
80,"left Supplemental somatosensory area, layer 4",SSs4-L,670.4533276176187,202.3362983603044,1418.0688029150144,10.288286357303612,955.095916836352,121.7447218947594,600.1500375093774,298.3603043618048,118.31529310899154,168.04201050262566,1457.5072339513451,1442.0748044153895,12877.505090558354,15290.108241346052,30311.00632300933,28303.075768942235,7469.2958954024225,21874.611510020364,19050.47690494052,23873.968492123036,11361.697567248955,2362.876433394063,5137.28432108027
81,"left Supplemental somatosensory area, layer 5",SSs5-L,525.2877672124115,577.4504897404732,3502.2234932437264,0.9151354829484522,645.1705154786588,378.8660899406592,745.8354186029885,454.8223350253807,64.05948380639165,46.671909630371054,1072.538786015586,1247.3296632587403,12487.938800314578,10266.904983198683,18146.22149138486,15739.415171230428,5439.565310645599,17514.778008150424,12444.927432616,18205.705297776505,6565.181954672195,11718.30985915493,11284.535640237364
82,"left Supplemental somatosensory area, layer 6a",SSs6a-L,439.4320389080451,1038.8327586466503,5526.628822670261,0.0,608.0737205065274,557.9630494029784,846.0994082483852,543.5080481231084,275.6086910695195,53.00167135952299,1228.675108788942,1030.159757878729,17663.047897249035,11516.781353048347,23683.074096938853,19830.33442247753,9349.494827819855,18135.244605724783,13417.132187975249,18279.794618523483,9627.030852393356,8953.42779275142,8547.72409016307
83,"left Supplemental somatosensory area, layer 6b",SSs6b-L,477.75746496039,1335.770871419866,4904.326630103596,0.0,994.5155393053016,643.510054844607,1140.7678244972578,721.5112736136502,1160.2681291895185,126.7519804996953,1053.016453382084,1384.521633150518,17189.51858622791,8492.382693479585,18632.54113345521,12236.441194393665,8414.381474710543,8258.379037172455,9457.647775746496,15804.996953077392,6347.349177330896,7185.862279098111,8443.631931748934
84,left Gustatory areas,GU-L,5543.253694972718,141.26538468330065,498.3842771626847,2.2602461549328106,494.9939079302856,523.2469848669457,1392.3116314386114,776.3945542194205,81.36886157758119,157.08710776783033,1194.5400928819904,540.1988310289418,9901.008281683176,3437.834401652805,14883.720930232555,16168.670869311862,3726.015786406738,13824.795606646536,6834.984372516819,6764.916741713902,4473.027140612032,8508.696650244565,14082.463668308876
85,"left Gustatory areas, layer 1",GU1-L,2617.252396166134,255.59105431309905,2566.134185303514,20.44728434504792,592.9712460063898,1973.1629392971247,2392.332268370607,674.7603833865815,40.894568690095845,337.3801916932907,2014.0575079872208,449.8402555910543,296.4856230031949,92.01277955271566,7851.757188498403,439.6166134185304,61.34185303514377,1073.482428115016,296.4856230031949,184.0255591054313,276.038338658147,30.670926517571885,776.9968051118211
86,"left Gustatory areas, layer 2/3",GU2/3-L,8627.816627816628,9.945609945609949,139.23853923853926,0.0,198.91219891219893,338.15073815073816,3336.752136752137,840.4040404040404,24.864024864024863,124.32012432012432,1685.780885780886,348.0963480963481,6817.7156177156185,2188.034188034188,9741.724941724942,15042.735042735045,2063.714063714064,13789.58818958819,3515.773115773116,4291.530691530692,2446.6200466200467,79.56487956487958,3719.65811965812
87,"left Gustatory areas, layer 4",GU4-L,12993.197278911566,13.60544217687075,81.63265306122449,0.0,231.29251700680277,204.08163265306123,707.4829931972789,258.5034013605442,0.0,190.47619047619048,1551.0204081632653,408.16326530612247,11224.489795918367,2911.56462585034,8598.639455782313,25306.122448979597,2625.8503401360545,16040.816326530614,8149.659863945579,9700.680272108844,2027.2108843537417,1646.2585034013607,9006.802721088436
88,"left Gustatory areas, layer 5",GU5-L,6245.51344532997,91.737859067714,245.8574623014736,0.0,594.4613267587868,366.9514362708561,524.7405538673241,704.5467576400437,73.39028725417121,128.43300269479963,924.7176194025571,770.5980161687977,14292.758442749842,4546.528295395907,16670.60374978499,19305.31506220974,5067.599334900522,16967.834413164383,8887.563786480134,8425.204976778856,6249.182959692678,10263.631672495843,22057.45083424116
89,"left Gustatory areas, layer 6a",GU6a-L,1168.8459351904492,295.6225127913588,368.39113132461625,0.0,714.0420693575895,382.0352472996021,536.6685616827743,1023.3086981239342,118.2490051165435,145.53723706651508,618.533257532689,523.0244457077886,11720.295622512793,4875.497441728255,22849.346219442865,17923.820352472998,5412.166003411029,15931.779420125073,9901.080159181354,8959.636156907334,6908.470722001138,20034.110289937467,21807.84536668562
90,"left Gustatory areas, layer 6b",GU6b-L,0.0,348.90965732087227,398.7538940809969,0.0,199.37694704049844,149.53271028037383,697.8193146417445,797.5077881619937,847.3520249221184,0.0,947.0404984423676,448.5981308411215,3190.031152647975,3389.4080996884736,12161.993769470404,8822.429906542056,5582.554517133956,2442.367601246106,5682.242990654206,6280.373831775701,3389.4080996884736,9320.8722741433,8423.67601246106
91,left Visceral area,VISC-L,3538.422736383789,237.02759746724544,2902.950898012823,1.6991225624892146,1243.7577157421051,545.4183425590379,3072.0135929805,485.9490528719154,158.86795959274156,331.32889968539683,1695.7243173642362,945.561706025248,3433.926698790702,5850.078982650366,9556.714852720588,11138.597958398046,1666.8392338019196,11114.810242523195,8743.684706569498,6716.631489519866,3098.349992699083,10438.559462652487,8007.964637011668
92,"left Visceral area, layer 1",VISC1-L,2867.498406338221,308.89718604862946,8823.968673162735,5.828248793370367,990.8022948729624,635.27911847737,1888.352609051999,1025.7717876331849,99.08022948729624,1200.6192514342956,2616.883708223295,996.6305436663328,34.9694927602222,104.9084782806666,489.5728986431108,588.653128130407,11.656497586740734,303.0689372552591,58.28248793370367,17.4847463801111,17.4847463801111,1497.8599398961844,507.05764502322194
93,"left Visceral area, layer 2/3",VISC2/3-L,6464.345905736038,0.0,297.55332132271747,3.7194165165339688,1878.3053408496544,334.7474864880572,9034.46271866101,639.7396408438426,48.35241471494159,223.16499099203813,1930.3771720811296,743.8833033067937,2216.772243854245,4139.710582902307,7643.400941477305,11228.918463416052,494.6823966990178,10276.747835183356,3206.137037252281,2220.4916603707798,1915.4995060149936,59.5106642645435,2142.3839135235658
94,"left Visceral area, layer 4",VISC4-L,2977.762572699281,0.0,295.5867259664728,0.0,1346.5617516250427,426.958604173794,1280.8758125213822,142.319534724598,43.79062606910709,98.52890865549094,1554.5672254533015,700.6500171057133,3667.464933287718,5265.822784810127,11407.458091002394,18589.12076633596,1269.9281560041054,13750.256585699624,11451.2487170715,10367.4307218611,2091.002394799863,1248.032842969552,5134.450906602805
95,"left Visceral area, layer 5",VISC5-L,3177.646122557256,67.91051375011054,1706.2516579715273,0.0,916.7919356264922,509.328853125829,868.6886550534973,339.55256875055267,144.3098417189849,172.60588911486428,1420.4615792731454,1162.967547970643,4003.8907065169337,8007.7814130338675,7648.421611106199,12255.018127155365,1660.9779821381203,14094.261207887525,13055.796268458753,9216.022636837915,3587.9388097975066,15149.703775753826,11522.150499602089
96,"left Visceral area, layer 6a",VISC6a-L,1969.1155825924195,595.2269536733739,4177.8193729527375,0.0,1197.9410388394947,767.4309780065512,1531.118390266729,329.43378568086104,277.0238652316331,183.4347215722976,1343.940102948058,920.9171736078616,5851.193261581657,8505.381375760411,18362.189985961628,14191.857744501638,3915.769770706598,14633.5985025737,13080.018717828732,10691.62377164249,5869.911090313523,22554.98362189986,14281.7033224146
